t_s,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
83.0431,0.25,0.25,0.25,0.25,0,0,0,0
83.0534,0.25,0.25,0.25,0.25,0,0,0,0
83.0636,0.25,0.25,0.25,0.25,0,0,0,0
83.0738,0.25,0.25,0.25,0.25,0,0,0,0
83.084,0.25,0.25,0.25,0.25,0,0,0,0
83.0942,0.25,0.25,0.25,0.25,0,0,0,0
83.1045,0.25,0.25,0.25,0.25,0,0,0,0
83.1147,0.25,0.25,0.25,0.25,0,0,0,0
83.1249,0.25,0.25,0.25,0.25,0,0,0,0
83.1351,0.25,0.25,0.25,0.25,0,0,0,0
83.1454,0.25,0.25,0.25,0.25,0,0,0,0
83.1556,0.25,0.25,0.25,0.25,0,0,0,0
83.1659,0.25,0.25,0.25,0.25,0,0,0,0
83.1762,0.25,0.25,0.25,0.25,0,0,0,0
83.1864,0.25,0.25,0.25,0.25,0,0,0,0
83.1966,0.25,0.25,0.25,0.25,0,0,0,0
83.2068,0.25,0.25,0.25,0.25,0,0,0,0
83.217,0.25,0.25,0.25,0.25,0,0,0,0
83.2273,0.25,0.25,0.25,0.25,0,0,0,0
83.2375,0.25,0.25,0.25,0.25,0,0,0,0
83.2477,0.25,0.25,0.25,0.25,0,0,0,0
83.2579,0.25,0.25,0.25,0.25,0,0,0,0
83.2681,0.25,0.25,0.25,0.25,0,0,0,0
83.2784,0.25,0.25,0.25,0.25,0,0,0,0
83.2886,0.25,0.25,0.25,0.25,0,0,0,0
83.2988,0.25,0.25,0.25,0.25,0,0,0,0
83.3091,0.25,0.25,0.25,0.25,0,0,0,0
83.3193,0.25,0.25,0.25,0.25,0,0,0,0
83.3295,0.25,0.25,0.25,0.25,0,0,0,0
83.3397,0.25,0.25,0.25,0.25,0,0,0,0
83.35,0.25,0.25,0.25,0.25,0,0,0,0
83.3602,0.25,0.25,0.25,0.25,0,0,0,0
83.3704,0.25,0.25,0.25,0.25,0,0,0,0
83.3806,0.25,0.25,0.25,0.25,0,0,0,0
83.3908,0.25,0.25,0.25,0.25,0,0,0,0
83.4011,0.25,0.25,0.25,0.25,0,0,0,0
83.4113,0.25,0.25,0.25,0.25,0,0,0,0
83.4215,0.25,0.25,0.25,0.25,0,0,0,0
83.4317,0.25,0.25,0.25,0.25,0,0,0,0
83.442,0.25,0.25,0.25,0.25,0,0,0,0
83.4522,0.25,0.25,0.25,0.25,0,0,0,0
83.4624,0.25,0.25,0.25,0.25,0,0,0,0
83.4726,0.25,0.25,0.25,0.25,0,0,0,0
83.4829,0.25,0.25,0.25,0.25,0,0,0,0
83.4931,0.25,0.25,0.25,0.25,0,0,0,0
83.5033,0.25,0.25,0.25,0.25,0,0,0,0
83.5135,0.25,0.25,0.25,0.25,0,0,0,0
83.5237,0.25,0.25,0.25,0.25,0,0,0,0
83.534,0.25,0.25,0.25,0.25,0,0,0,0
83.5442,0.25,0.25,0.25,0.25,0,0,0,0
83.5544,0.25,0.25,0.25,0.25,0,0,0,0
83.5646,0.25,0.25,0.25,0.25,0,0,0,0
83.5749,0.25,0.25,0.25,0.25,0,0,0,0
83.5851,0.25,0.25,0.25,0.25,0,0,0,0
83.5954,0.25,0.25,0.25,0.25,0,0,0,0
83.6057,0.25,0.25,0.25,0.25,0,0,0,0
83.6159,0.25,0.25,0.25,0.25,0,0,0,0
83.6261,0.25,0.25,0.25,0.25,0,0,0,0
83.6363,0.25,0.25,0.25,0.25,0,0,0,0
83.6466,0.25,0.25,0.25,0.25,0,0,0,0
83.6568,0.25,0.25,0.25,0.25,0,0,0,0
83.667,0.25,0.25,0.25,0.25,0,0,0,0
83.6772,0.25,0.25,0.25,0.25,0,0,0,0
83.6874,0.25,0.25,0.25,0.25,0,0,0,0
83.6976,0.25,0.25,0.25,0.25,0,0,0,0
83.7079,0.25,0.25,0.25,0.25,0,0,0,0
83.7181,0.25,0.25,0.25,0.25,0,0,0,0
83.7283,0.25,0.25,0.25,0.25,0,0,0,0
83.7385,0.25,0.25,0.25,0.25,0,0,0,0
83.7487,0.25,0.25,0.25,0.25,0,0,0,0
83.759,0.25,0.25,0.25,0.25,0,0,0,0
83.7693,0.25,0.25,0.25,0.25,0,0,0,0
83.7795,0.25,0.25,0.25,0.25,0,0,0,0
83.7898,0.25,0.25,0.25,0.25,0,0,0,0
83.8,0.25,0.25,0.25,0.25,0,0,0,0
83.8102,0.25,0.25,0.25,0.25,0,0,0,0
83.8205,0.25,0.25,0.25,0.25,0,0,0,0
83.8307,0.25,0.25,0.25,0.25,0,0,0,0
83.8409,0.25,0.25,0.25,0.25,0,0,0,0
83.8512,0.25,0.25,0.25,0.25,0,0,0,0
83.8613,0.25,0.25,0.25,0.25,0,0,0,0
83.8714,0.25,0.25,0.25,0.25,0,0,0,0
83.8815,0.25,0.25,0.25,0.25,0,0,0,0
83.8916,0.25,0.25,0.25,0.25,0,0,0,0
83.9017,0.25,0.25,0.25,0.25,0,0,0,0
83.9119,0.25,0.25,0.25,0.25,0,0,0,0
83.922,0.25,0.25,0.25,0.25,0,0,0,0
83.9321,0.25,0.25,0.25,0.25,0,0,0,0
83.9422,0.25,0.25,0.25,0.25,0,0,0,0
83.9523,0.25,0.25,0.25,0.25,0,0,0,0
83.9625,0.25,0.25,0.25,0.25,0,0,0,0
83.9726,0.25,0.25,0.25,0.25,0,0,0,0
83.9828,0.25,0.25,0.25,0.25,0,0,0,0
83.9931,0.25,0.25,0.25,0.25,0,0,0,0
84.0033,0.25,0.25,0.25,0.25,0,0,0,0
84.0135,0.25,0.25,0.25,0.25,0,0,0,0
84.0237,0.25,0.25,0.25,0.25,0,0,0,0
84.0339,0.25,0.25,0.25,0.25,0,0,0,0
84.0442,0.25,0.25,0.25,0.25,0,0,0,0
84.0544,0.25,0.25,0.25,0.25,0,0,0,0
84.0646,0.25,0.25,0.25,0.25,0,0,0,0
84.0748,0.25,0.25,0.25,0.25,0,0,0,0
84.0852,0.25,0.25,0.25,0.25,0,0,0,0
84.0954,0.25,0.25,0.25,0.25,0,0,0,0
84.1056,0.25,0.25,0.25,0.25,0,0,0,0
84.1158,0.25,0.25,0.25,0.25,0,0,0,0
84.126,0.25,0.25,0.25,0.25,0,0,0,0
84.1363,0.25,0.25,0.25,0.25,0,0,0,0
84.1465,0.25,0.25,0.25,0.25,0,0,0,0
84.1567,0.25,0.25,0.25,0.25,0,0,0,0
84.1669,0.25,0.25,0.25,0.25,0,0,0,0
84.1771,0.25,0.25,0.25,0.25,0,0,0,0
84.1874,0.25,0.25,0.25,0.25,0,0,0,0
84.1976,0.25,0.25,0.25,0.25,0,0,0,0
84.2078,0.25,0.25,0.25,0.25,0,0,0,0
84.218,0.25,0.25,0.25,0.25,0,0,0,0
84.2283,0.25,0.25,0.25,0.25,0,0,0,0
84.2385,0.25,0.25,0.25,0.25,0,0,0,0
84.2487,0.25,0.25,0.25,0.25,0,0,0,0
84.2589,0.25,0.25,0.25,0.25,0,0,0,0
84.2691,0.25,0.25,0.25,0.25,0,0,0,0
84.2794,0.25,0.25,0.25,0.25,0,0,0,0
84.2896,0.25,0.25,0.25,0.25,0,0,0,0
84.2998,0.25,0.25,0.25,0.25,0,0,0,0
84.31,0.25,0.25,0.25,0.25,0,0,0,0
84.3202,0.25,0.25,0.25,0.25,0,0,0,0
84.3305,0.25,0.25,0.25,0.25,0,0,0,0
84.3407,0.25,0.25,0.25,0.25,0,0,0,0
84.3509,0.25,0.25,0.25,0.25,0,0,0,0
84.3611,0.25,0.25,0.25,0.25,0,0,0,0
84.3713,0.25,0.25,0.25,0.25,0,0,0,0
84.3816,0.25,0.25,0.25,0.25,0,0,0,0
84.3918,0.25,0.25,0.25,0.25,0,0,0,0
84.402,0.25,0.25,0.25,0.25,0,0,0,0
84.4122,0.25,0.25,0.25,0.25,0,0,0,0
84.4225,0.25,0.25,0.25,0.25,0,0,0,0
84.4327,0.25,0.25,0.25,0.25,0,0,0,0
84.443,0.25,0.25,0.25,0.25,0,0,0,0
84.4531,0.25,0.25,0.25,0.25,0,0,0,0
84.4634,0.25,0.25,0.25,0.25,0,0,0,0
84.4736,0.25,0.25,0.25,0.25,0,0,0,0
84.4838,0.25,0.25,0.25,0.25,0,0,0,0
84.4941,0.25,0.25,0.25,0.25,0,0,0,0
84.5044,0.25,0.25,0.25,0.25,0,0,0,0
84.5146,0.25,0.25,0.25,0.25,0,0,0,0
84.5249,0.25,0.25,0.25,0.25,0,0,0,0
84.5352,0.25,0.25,0.25,0.25,0,0,0,0
84.5454,0.25,0.25,0.25,0.25,0,0,0,0
84.5557,0.25,0.25,0.25,0.25,0,0,0,0
84.5658,0.25,0.25,0.25,0.25,0,0,0,0
84.5759,0.25,0.25,0.25,0.25,0,0,0,0
84.586,0.25,0.25,0.25,0.25,0,0,0,0
84.5961,0.25,0.25,0.25,0.25,0,0,0,0
84.6063,0.25,0.25,0.25,0.25,0,0,0,0
84.6166,0.25,0.25,0.25,0.25,0,0,0,0
84.6269,0.25,0.25,0.25,0.25,0,0,0,0
84.6371,0.25,0.25,0.25,0.25,0,0,0,0
84.6473,0.25,0.25,0.25,0.25,0,0,0,0
84.6574,0.25,0.25,0.25,0.25,0,0,0,0
84.6677,0.25,0.25,0.25,0.25,0,0,0,0
84.6778,0.25,0.25,0.25,0.25,0,0,0,0
84.688,0.25,0.25,0.25,0.25,0,0,0,0
84.6983,0.25,0.25,0.25,0.25,0,0,0,0
84.7084,0.25,0.25,0.25,0.25,0,0,0,0
84.7186,0.25,0.25,0.25,0.25,0,0,0,0
84.7288,0.25,0.25,0.25,0.25,0,0,0,0
84.739,0.25,0.25,0.25,0.25,0,0,0,0
84.7493,0.25,0.25,0.25,0.25,0,0,0,0
84.7594,0.25,0.25,0.25,0.25,0,0,0,0
84.7697,0.25,0.25,0.25,0.25,0,0,0,0
84.7798,0.25,0.25,0.25,0.25,0,0,0,0
84.7901,0.25,0.25,0.25,0.25,0,0,0,0
84.8001,0.25,0.25,0.25,0.25,0,0,0,0
84.8104,0.25,0.25,0.25,0.25,0,0,0,0
84.8206,0.25,0.25,0.25,0.25,0,0,0,0
84.8307,0.25,0.25,0.25,0.25,0,0,0,0
84.8409,0.25,0.25,0.25,0.25,0,0,0,0
84.851,0.25,0.25,0.25,0.25,0,0,0,0
84.8612,0.25,0.25,0.25,0.25,0,0,0,0
84.8714,0.25,0.25,0.25,0.25,0,0,0,0
84.8817,0.25,0.25,0.25,0.25,0,0,0,0
84.8919,0.25,0.25,0.25,0.25,0,0,0,0
84.9021,0.25,0.25,0.25,0.25,0,0,0,0
84.9123,0.25,0.25,0.25,0.25,0,0,0,0
84.9226,0.25,0.25,0.25,0.25,0,0,0,0
84.9329,0.25,0.25,0.25,0.25,0,0,0,0
84.9431,0.25,0.25,0.25,0.25,0,0,0,0
84.9533,0.25,0.25,0.25,0.25,0,0,0,0
84.9635,0.25,0.25,0.25,0.25,0,0,0,0
84.9737,0.25,0.25,0.25,0.25,0,0,0,0
84.984,0.25,0.25,0.25,0.25,0,0,0,0
84.9942,0.25,0.25,0.25,0.25,0,0,0,0
85.0044,0.25,0.25,0.25,0.25,0,0,0,0
85.0146,0.25,0.25,0.25,0.25,0,0,0,0
85.0249,0.25,0.25,0.25,0.25,0,0,0,0
85.035,0.25,0.25,0.25,0.25,0,0,0,0
85.0451,0.25,0.25,0.25,0.25,0,0,0,0
85.0554,0.25,0.25,0.25,0.25,0,0,0,0
85.0657,0.25,0.25,0.25,0.25,0,0,0,0
85.0759,0.25,0.25,0.25,0.25,0,0,0,0
85.086,0.25,0.25,0.25,0.25,0,0,0,0
85.0961,0.25,0.25,0.25,0.25,0,0,0,0
85.1062,0.25,0.25,0.25,0.25,0,0,0,0
85.1163,0.25,0.25,0.25,0.25,0,0,0,0
85.1263,0.25,0.25,0.25,0.25,0,0,0,0
85.1365,0.25,0.25,0.25,0.25,0,0,0,0
85.1466,0.25,0.25,0.25,0.25,0,0,0,0
85.1567,0.25,0.25,0.25,0.25,0,0,0,0
85.1667,0.25,0.25,0.25,0.25,0,0,0,0
85.1768,0.25,0.25,0.25,0.25,0,0,0,0
85.187,0.25,0.25,0.25,0.25,0,0,0,0
85.1975,0.25,0.25,0.25,0.25,0,0,0,0
85.2075,0.25,0.25,0.25,0.25,0,0,0,0
85.2177,0.25,0.25,0.25,0.25,0,0,0,0
85.228,0.25,0.25,0.25,0.25,0,0,0,0
85.2381,0.25,0.25,0.25,0.25,0,0,0,0
85.2483,0.25,0.25,0.25,0.25,0,0,0,0
85.2586,0.25,0.25,0.25,0.25,0,0,0,0
85.2691,0.25,0.25,0.25,0.25,0,0,0,0
85.2792,0.25,0.25,0.25,0.25,0,0,0,0
85.2893,0.25,0.25,0.25,0.25,0,0,0,0
85.2994,0.25,0.25,0.25,0.25,0,0,0,0
85.3095,0.25,0.25,0.25,0.25,0,0,0,0
85.3197,0.25,0.25,0.25,0.25,0,0,0,0
85.3297,0.25,0.25,0.25,0.25,0,0,0,0
85.3398,0.25,0.25,0.25,0.25,0,0,0,0
85.35,0.25,0.25,0.25,0.25,0,0,0,0
85.3601,0.25,0.25,0.25,0.25,0,0,0,0
85.3703,0.25,0.25,0.25,0.25,0,0,0,0
85.3804,0.25,0.25,0.25,0.25,0,0,0,0
85.3906,0.25,0.25,0.25,0.25,0,0,0,0
85.4007,0.25,0.25,0.25,0.25,0,0,0,0
85.4109,0.25,0.25,0.25,0.25,0,0,0,0
85.421,0.25,0.25,0.25,0.25,0,0,0,0
85.4313,0.25,0.25,0.25,0.25,0,0,0,0
85.4415,0.25,0.25,0.25,0.25,0,0,0,0
85.4517,0.25,0.25,0.25,0.25,0,0,0,0
85.462,0.25,0.25,0.25,0.25,0,0,0,0
85.4722,0.25,0.25,0.25,0.25,0,0,0,0
85.4825,0.25,0.25,0.25,0.25,0,0,0,0
85.4927,0.25,0.25,0.25,0.25,0,0,0,0
85.503,0.25,0.25,0.25,0.25,0,0,0,0
85.5132,0.25,0.25,0.25,0.25,0,0,0,0
85.5233,0.25,0.25,0.25,0.25,0,0,0,0
85.5336,0.25,0.25,0.25,0.25,0,0,0,0
85.5438,0.25,0.25,0.25,0.25,0,0,0,0
85.554,0.25,0.25,0.25,0.25,0,0,0,0
85.5641,0.25,0.25,0.25,0.25,0,0,0,0
85.5743,0.25,0.25,0.25,0.25,0,0,0,0
85.5845,0.25,0.25,0.25,0.25,0,0,0,0
85.5948,0.25,0.25,0.25,0.25,0,0,0,0
85.605,0.25,0.25,0.25,0.25,0,0,0,0
85.6153,0.25,0.25,0.25,0.25,0,0,0,0
85.6255,0.25,0.25,0.25,0.25,0,0,0,0
85.6358,0.25,0.25,0.25,0.25,0,0,0,0
85.6459,0.25,0.25,0.25,0.25,0,0,0,0
85.656,0.25,0.25,0.25,0.25,0,0,0,0
85.6661,0.25,0.25,0.25,0.25,0,0,0,0
85.6764,0.25,0.25,0.25,0.25,0,0,0,0
85.6866,0.25,0.25,0.25,0.25,0,0,0,0
85.6968,0.25,0.25,0.25,0.25,0,0,0,0
85.707,0.25,0.25,0.25,0.25,0,0,0,0
85.7172,0.25,0.25,0.25,0.25,0,0,0,0
85.7274,0.25,0.25,0.25,0.25,0,0,0,0
85.7377,0.25,0.25,0.25,0.25,0,0,0,0
85.7479,0.25,0.25,0.25,0.25,0,0,0,0
85.7581,0.25,0.25,0.25,0.25,0,0,0,0
85.7684,0.25,0.25,0.25,0.25,0,0,0,0
85.7786,0.25,0.25,0.25,0.25,0,0,0,0
85.7889,0.25,0.25,0.25,0.25,0,0,0,0
85.7991,0.25,0.25,0.25,0.25,0,0,0,0
85.8094,0.25,0.25,0.25,0.25,0,0,0,0
85.8195,0.25,0.25,0.25,0.25,0,0,0,0
85.8296,0.25,0.25,0.25,0.25,0,0,0,0
85.8399,0.25,0.25,0.25,0.25,0,0,0,0
85.85,0.25,0.25,0.25,0.25,0,0,0,0
85.8603,0.25,0.25,0.25,0.25,0,0,0,0
85.8706,0.25,0.25,0.25,0.25,0,0,0,0
85.8808,0.25,0.25,0.25,0.25,0,0,0,0
85.8911,0.25,0.25,0.25,0.25,0,0,0,0
85.9013,0.25,0.25,0.25,0.25,0,0,0,0
85.9116,0.25,0.25,0.25,0.25,0,0,0,0
85.9218,0.25,0.25,0.25,0.25,0,0,0,0
85.9321,0.25,0.25,0.25,0.25,0,0,0,0
85.9424,0.25,0.25,0.25,0.25,0,0,0,0
85.9526,0.25,0.25,0.25,0.25,0,0,0,0
85.9629,0.25,0.25,0.25,0.25,0,0,0,0
85.9732,0.25,0.25,0.25,0.25,0,0,0,0
85.9834,0.25,0.25,0.25,0.25,0,0,0,0
85.9937,0.25,0.25,0.25,0.25,0,0,0,0
86.0039,0.25,0.25,0.25,0.25,0,0,0,0
86.0142,0.25,0.25,0.25,0.25,0,0,0,0
86.0244,0.25,0.25,0.25,0.25,0,0,0,0
86.0347,0.25,0.25,0.25,0.25,0,0,0,0
86.045,0.25,0.25,0.25,0.25,0,0,0,0
86.0552,0.25,0.25,0.25,0.25,0,0,0,0
86.0655,0.25,0.25,0.25,0.25,0,0,0,0
86.0757,0.25,0.25,0.25,0.25,0,0,0,0
86.086,0.25,0.25,0.25,0.25,0,0,0,0
86.0961,0.25,0.25,0.25,0.25,0,0,0,0
86.1062,0.25,0.25,0.25,0.25,0,0,0,0
86.1165,0.25,0.25,0.25,0.25,0,0,0,0
86.1268,0.25,0.25,0.25,0.25,0,0,0,0
86.1371,0.25,0.25,0.25,0.25,0,0,0,0
86.1473,0.25,0.25,0.25,0.25,0,0,0,0
86.1576,0.25,0.25,0.25,0.25,0,0,0,0
86.1678,0.25,0.25,0.25,0.25,0,0,0,0
86.178,0.25,0.25,0.25,0.25,0,0,0,0
86.1883,0.25,0.25,0.25,0.25,0,0,0,0
86.1986,0.25,0.25,0.25,0.25,0,0,0,0
86.2089,0.25,0.25,0.25,0.25,0,0,0,0
86.2191,0.25,0.25,0.25,0.25,0,0,0,0
86.2293,0.25,0.25,0.25,0.25,0,0,0,0
86.2395,0.25,0.25,0.25,0.25,0,0,0,0
86.2498,0.25,0.25,0.25,0.25,0,0,0,0
86.26,0.25,0.25,0.25,0.25,0,0,0,0
86.2702,0.25,0.25,0.25,0.25,0,0,0,0
86.2804,0.25,0.25,0.25,0.25,0,0,0,0
86.2907,0.25,0.25,0.25,0.25,0,0,0,0
86.301,0.25,0.25,0.25,0.25,0,0,0,0
86.3112,0.25,0.25,0.25,0.25,0,0,0,0
86.3215,0.25,0.25,0.25,0.25,0,0,0,0
86.3318,0.25,0.25,0.25,0.25,0,0,0,0
86.342,0.25,0.25,0.25,0.25,0,0,0,0
86.3523,0.25,0.25,0.25,0.25,0,0,0,0
86.3625,0.25,0.25,0.25,0.25,0,0,0,0
86.3727,0.25,0.25,0.25,0.25,0,0,0,0
86.3829,0.25,0.25,0.25,0.25,0,0,0,0
86.3932,0.25,0.25,0.25,0.25,0,0,0,0
86.4034,0.25,0.25,0.25,0.25,0,0,0,0
86.4137,0.25,0.25,0.25,0.25,0,0,0,0
86.4239,0.25,0.25,0.25,0.25,0,0,0,0
86.4342,0.25,0.25,0.25,0.25,0,0,0,0
86.4444,0.25,0.25,0.25,0.25,0,0,0,0
86.4546,0.25,0.25,0.25,0.25,0,0,0,0
86.4649,0.25,0.25,0.25,0.25,0,0,0,0
86.4751,0.25,0.25,0.25,0.25,0,0,0,0
86.4854,0.25,0.25,0.25,0.25,0,0,0,0
86.4956,0.25,0.25,0.25,0.25,0,0,0,0
86.5059,0.25,0.25,0.25,0.25,0,0,0,0
86.5162,0.25,0.25,0.25,0.25,0,0,0,0
86.5264,0.25,0.25,0.25,0.25,0,0,0,0
86.5364,0.25,0.25,0.25,0.25,0,0,0,0
86.5465,0.25,0.25,0.25,0.25,0,0,0,0
86.5567,0.25,0.25,0.25,0.25,0,0,0,0
86.5668,0.25,0.25,0.25,0.25,0,0,0,0
86.5769,0.25,0.25,0.25,0.25,0,0,0,0
86.587,0.25,0.25,0.25,0.25,0,0,0,0
86.5972,0.25,0.25,0.25,0.25,0,0,0,0
86.6075,0.25,0.25,0.25,0.25,0,0,0,0
86.6177,0.25,0.25,0.25,0.25,0,0,0,0
86.6279,0.25,0.25,0.25,0.25,0,0,0,0
86.6381,0.25,0.25,0.25,0.25,0,0,0,0
86.6483,0.25,0.25,0.25,0.25,0,0,0,0
86.6585,0.25,0.25,0.25,0.25,0,0,0,0
86.6688,0.25,0.25,0.25,0.25,0,0,0,0
86.6791,0.25,0.25,0.25,0.25,0,0,0,0
86.6892,0.25,0.25,0.25,0.25,0,0,0,0
86.6994,0.25,0.25,0.25,0.25,0,0,0,0
86.7097,0.25,0.25,0.25,0.25,0,0,0,0
86.7199,0.25,0.25,0.25,0.25,0,0,0,0
86.7301,0.25,0.25,0.25,0.25,0,0,0,0
86.7404,0.25,0.25,0.25,0.25,0,0,0,0
86.7507,0.25,0.25,0.25,0.25,0,0,0,0
86.761,0.25,0.25,0.25,0.25,0,0,0,0
86.7712,0.25,0.25,0.25,0.25,0,0,0,0
86.7814,0.25,0.25,0.25,0.25,0,0,0,0
86.7917,0.25,0.25,0.25,0.25,0,0,0,0
86.802,0.25,0.25,0.25,0.25,0,0,0,0
86.8122,0.25,0.25,0.25,0.25,0,0,0,0
86.8225,0.25,0.25,0.25,0.25,0,0,0,0
86.8327,0.25,0.25,0.25,0.25,0,0,0,0
86.8429,0.25,0.25,0.25,0.25,0,0,0,0
86.8532,0.25,0.25,0.25,0.25,0,0,0,0
86.8634,0.25,0.25,0.25,0.25,0,0,0,0
86.8735,0.25,0.25,0.25,0.25,0,0,0,0
86.8837,0.25,0.25,0.25,0.25,0,0,0,0
86.8939,0.25,0.25,0.25,0.25,0,0,0,0
86.9041,0.25,0.25,0.25,0.25,0,0,0,0
86.9143,0.25,0.25,0.25,0.25,0,0,0,0
86.9245,0.25,0.25,0.25,0.25,0,0,0,0
86.9347,0.25,0.25,0.25,0.25,0,0,0,0
86.9449,0.25,0.25,0.25,0.25,0,0,0,0
86.9551,0.25,0.25,0.25,0.25,0,0,0,0
86.9653,0.25,0.25,0.25,0.25,0,0,0,0
86.9754,0.25,0.25,0.25,0.25,0,0,0,0
86.9857,0.25,0.25,0.25,0.25,0,0,0,0
86.996,0.25,0.25,0.25,0.25,0,0,0,0
87.0062,0.25,0.25,0.25,0.25,0,0,0,0
87.0165,0.25,0.25,0.25,0.25,0,0,0,0
87.0267,0.25,0.25,0.25,0.25,0,0,0,0
87.0368,0.25,0.25,0.25,0.25,0,0,0,0
87.0469,0.25,0.25,0.25,0.25,0,0,0,0
87.0572,0.25,0.25,0.25,0.25,0,0,0,0
87.0675,0.25,0.25,0.25,0.25,0,0,0,0
87.0776,0.25,0.25,0.25,0.25,0,0,0,0
87.0879,0.25,0.25,0.25,0.25,0,0,0,0
87.0981,0.25,0.25,0.25,0.25,0,0,0,0
87.1084,0.25,0.25,0.25,0.25,0,0,0,0
87.1187,0.25,0.25,0.25,0.25,0,0,0,0
87.1289,0.25,0.25,0.25,0.25,0,0,0,0
87.1391,0.25,0.25,0.25,0.25,0,0,0,0
87.1494,0.25,0.25,0.25,0.25,0,0,0,0
87.1597,0.25,0.25,0.25,0.25,0,0,0,0
87.1699,0.25,0.25,0.25,0.25,0,0,0,0
87.1802,0.25,0.25,0.25,0.25,0,0,0,0
87.1904,0.25,0.25,0.25,0.25,0,0,0,0
87.2007,0.25,0.25,0.25,0.25,0,0,0,0
87.2109,0.25,0.25,0.25,0.25,0,0,0,0
87.2211,0.25,0.25,0.25,0.25,0,0,0,0
87.2313,0.25,0.25,0.25,0.25,0,0,0,0
87.2416,0.25,0.25,0.25,0.25,0,0,0,0
87.2519,0.25,0.25,0.25,0.25,0,0,0,0
87.2622,0.25,0.25,0.25,0.25,0,0,0,0
87.2724,0.25,0.25,0.25,0.25,0,0,0,0
87.2827,0.25,0.25,0.25,0.25,0,0,0,0
87.2929,0.25,0.25,0.25,0.25,0,0,0,0
87.3032,0.25,0.25,0.25,0.25,0,0,0,0
87.3134,0.25,0.25,0.25,0.25,0,0,0,0
87.3236,0.25,0.25,0.25,0.25,0,0,0,0
87.3338,0.25,0.25,0.25,0.25,0,0,0,0
87.3441,0.25,0.25,0.25,0.25,0,0,0,0
87.3543,0.25,0.25,0.25,0.25,0,0,0,0
87.3646,0.25,0.25,0.25,0.25,0,0,0,0
87.3748,0.25,0.25,0.25,0.25,0,0,0,0
87.385,0.25,0.25,0.25,0.25,0,0,0,0
87.3953,0.25,0.25,0.25,0.25,0,0,0,0
87.4056,0.25,0.25,0.25,0.25,0,0,0,0
87.4159,0.25,0.25,0.25,0.25,0,0,0,0
87.4261,0.25,0.25,0.25,0.25,0,0,0,0
87.4363,0.25,0.25,0.25,0.25,0,0,0,0
87.4466,0.25,0.25,0.25,0.25,0,0,0,0
87.4568,0.25,0.25,0.25,0.25,0,0,0,0
87.467,0.25,0.25,0.25,0.25,0,0,0,0
87.4773,0.25,0.25,0.25,0.25,0,0,0,0
87.4876,0.25,0.25,0.25,0.25,0,0,0,0
87.4979,0.25,0.25,0.25,0.25,0,0,0,0
87.5081,0.25,0.25,0.25,0.25,0,0,0,0
87.5184,0.25,0.25,0.25,0.25,0,0,0,0
87.5286,0.25,0.25,0.25,0.25,0,0,0,0
87.5388,0.25,0.25,0.25,0.25,0,0,0,0
87.5491,0.25,0.25,0.25,0.25,0,0,0,0
87.5594,0.25,0.25,0.25,0.25,0,0,0,0
87.5695,0.25,0.25,0.25,0.25,0,0,0,0
87.5796,0.25,0.25,0.25,0.25,0,0,0,0
87.5899,0.25,0.25,0.25,0.25,0,0,0,0
87.6,0.25,0.25,0.25,0.25,0,0,0,0
87.6101,0.25,0.25,0.25,0.25,0,0,0,0
87.6203,0.25,0.25,0.25,0.25,0,0,0,0
87.6305,0.25,0.25,0.25,0.25,0,0,0,0
87.6407,0.25,0.25,0.25,0.25,0,0,0,0
87.6509,0.25,0.25,0.25,0.25,0,0,0,0
87.6611,0.25,0.25,0.25,0.25,0,0,0,0
87.6713,0.25,0.25,0.25,0.25,0,0,0,0
87.6815,0.25,0.25,0.25,0.25,0,0,0,0
87.6917,0.25,0.25,0.25,0.25,0,0,0,0
87.702,0.25,0.25,0.25,0.25,0,0,0,0
87.7123,0.25,0.25,0.25,0.25,0,0,0,0
87.7225,0.25,0.25,0.25,0.25,0,0,0,0
87.7327,0.25,0.25,0.25,0.25,0,0,0,0
87.743,0.25,0.25,0.25,0.25,0,0,0,0
87.7532,0.25,0.25,0.25,0.25,0,0,0,0
87.7634,0.25,0.25,0.25,0.25,0,0,0,0
87.7737,0.25,0.25,0.25,0.25,0,0,0,0
87.7839,0.25,0.25,0.25,0.25,0,0,0,0
87.7942,0.25,0.25,0.25,0.25,0,0,0,0
87.8044,0.25,0.25,0.25,0.25,0,0,0,0
87.8147,0.25,0.25,0.25,0.25,0,0,0,0
87.825,0.25,0.25,0.25,0.25,0,0,0,0
87.8352,0.25,0.25,0.25,0.25,0,0,0,0
87.8455,0.25,0.25,0.25,0.25,0,0,0,0
87.8558,0.25,0.25,0.25,0.25,0,0,0,0
87.8661,0.25,0.25,0.25,0.25,0,0,0,0
87.8763,0.25,0.25,0.25,0.25,0,0,0,0
87.8866,0.25,0.25,0.25,0.25,0,0,0,0
87.8968,0.25,0.25,0.25,0.25,0,0,0,0
87.9069,0.25,0.25,0.25,0.25,0,0,0,0
87.9171,0.25,0.25,0.25,0.25,0,0,0,0
87.9273,0.25,0.25,0.25,0.25,0,0,0,0
87.9375,0.25,0.25,0.25,0.25,0,0,0,0
87.9477,0.25,0.25,0.25,0.25,0,0,0,0
87.9579,0.25,0.25,0.25,0.25,0,0,0,0
87.9681,0.25,0.25,0.25,0.25,0,0,0,0
